0.046,0.038,0.432
0.046,0.038,0.433
0.045,0.038,0.434
0.045,0.038,0.435
0.045,0.038,0.436
0.045,0.038,0.437
0.045,0.038,0.438
0.045,0.039,0.439
0.045,0.039,0.440
0.045,0.039,0.441
0.045,0.039,0.441
0.045,0.039,0.442
0.045,0.039,0.443
0.045,0.039,0.444
0.045,0.040,0.445
0.044,0.040,0.446
0.044,0.040,0.447
0.044,0.040,0.448
0.044,0.040,0.449
0.044,0.040,0.450
0.044,0.040,0.450
0.044,0.041,0.451
0.044,0.041,0.452
0.044,0.041,0.453
0.044,0.041,0.454
0.044,0.041,0.455
0.043,0.041,0.456
0.043,0.041,0.456
0.043,0.042,0.457
0.043,0.042,0.458
0.043,0.042,0.459
0.043,0.042,0.460
0.043,0.042,0.461
0.043,0.042,0.461
0.043,0.042,0.462
0.043,0.043,0.463
0.043,0.043,0.464
0.042,0.043,0.465
0.042,0.043,0.466
0.042,0.043,0.466
0.042,0.043,0.467
0.042,0.044,0.468
0.042,0.044,0.469
0.042,0.044,0.470
0.042,0.044,0.470
0.042,0.044,0.471
0.041,0.044,0.472
0.041,0.045,0.473
0.041,0.045,0.474
0.041,0.045,0.474
0.041,0.045,0.475
0.041,0.045,0.476
0.041,0.045,0.477
0.041,0.046,0.477
0.041,0.046,0.478
0.040,0.046,0.479
0.040,0.046,0.480
0.040,0.046,0.480
0.040,0.046,0.481
0.040,0.047,0.482
0.040,0.047,0.483
0.040,0.047,0.483
0.040,0.047,0.484
0.040,0.047,0.485
0.039,0.048,0.486
0.039,0.048,0.486
0.039,0.048,0.487
0.039,0.048,0.488
0.039,0.048,0.489
0.039,0.048,0.489
0.039,0.049,0.490
0.039,0.049,0.491
0.038,0.049,0.491
0.038,0.049,0.492
0.038,0.049,0.493
0.038,0.050,0.494
0.038,0.050,0.494
0.038,0.050,0.495
0.038,0.050,0.496
0.038,0.050,0.496
0.037,0.051,0.497
0.037,0.051,0.498
0.037,0.051,0.498
0.037,0.051,0.499
0.037,0.051,0.500
0.037,0.052,0.500
0.037,0.052,0.501
0.036,0.052,0.502
0.036,0.052,0.503
0.036,0.052,0.503
0.036,0.053,0.504
0.036,0.053,0.505
0.036,0.053,0.505
0.036,0.053,0.506
0.036,0.053,0.506
0.035,0.054,0.507
0.035,0.054,0.508
0.035,0.054,0.508
0.035,0.054,0.509
0.035,0.055,0.510
0.035,0.055,0.510
0.035,0.055,0.511
0.034,0.055,0.512
0.034,0.055,0.512
0.034,0.056,0.513
0.034,0.056,0.514
0.034,0.056,0.514
0.034,0.056,0.515
0.034,0.056,0.515
0.034,0.057,0.516
0.033,0.057,0.517
0.033,0.057,0.517
0.033,0.057,0.518
0.033,0.058,0.519
0.033,0.058,0.519
0.033,0.058,0.520
0.033,0.058,0.520
0.032,0.059,0.521
0.032,0.059,0.522
0.032,0.059,0.522
0.032,0.059,0.523
0.032,0.059,0.523
0.032,0.060,0.524
0.032,0.060,0.525
0.031,0.060,0.525
0.031,0.060,0.526
0.031,0.061,0.526
0.031,0.061,0.527
0.031,0.061,0.528
0.031,0.061,0.528
0.031,0.062,0.529
0.030,0.062,0.529
0.030,0.062,0.530
0.030,0.062,0.530
0.030,0.063,0.531
0.030,0.063,0.532
0.030,0.063,0.532
0.030,0.063,0.533
0.029,0.064,0.533
0.029,0.064,0.534
0.029,0.064,0.534
0.029,0.064,0.535
0.029,0.065,0.535
0.029,0.065,0.536
0.029,0.065,0.537
0.028,0.065,0.537
0.028,0.066,0.538
0.028,0.066,0.538
0.028,0.066,0.539
0.028,0.066,0.539
0.028,0.067,0.540
0.028,0.067,0.540
0.027,0.067,0.541
0.027,0.067,0.541
0.027,0.068,0.542
0.027,0.068,0.542
0.027,0.068,0.543
0.027,0.068,0.544
0.027,0.069,0.544
0.026,0.069,0.545
0.026,0.069,0.545
0.026,0.069,0.546
0.026,0.070,0.546
0.026,0.070,0.547
0.026,0.070,0.547
0.026,0.071,0.548
0.025,0.071,0.548
0.025,0.071,0.549
0.025,0.071,0.549
0.025,0.072,0.550
0.025,0.072,0.550
0.025,0.072,0.551
0.025,0.072,0.551
0.024,0.073,0.552
0.024,0.073,0.552
0.024,0.073,0.553
0.024,0.074,0.553
0.024,0.074,0.554
0.024,0.074,0.554
0.024,0.074,0.555
0.023,0.075,0.555
0.023,0.075,0.556
0.023,0.075,0.556
0.023,0.076,0.557
0.023,0.076,0.557
0.023,0.076,0.558
0.023,0.076,0.558
0.022,0.077,0.559
0.022,0.077,0.559
0.022,0.077,0.560
0.022,0.078,0.560
0.022,0.078,0.560
0.022,0.078,0.561
0.022,0.078,0.561
0.021,0.079,0.562
0.021,0.079,0.562
0.021,0.079,0.563
0.021,0.080,0.563
0.021,0.080,0.564
0.021,0.080,0.564
0.021,0.080,0.565
0.020,0.081,0.565
0.020,0.081,0.566
0.020,0.081,0.566
0.020,0.082,0.566
0.020,0.082,0.567
0.020,0.082,0.567
0.020,0.083,0.568
0.019,0.083,0.568
0.019,0.083,0.569
0.019,0.083,0.569
0.019,0.084,0.570
0.019,0.084,0.570
0.019,0.084,0.570
0.019,0.085,0.571
0.018,0.085,0.571
0.018,0.085,0.572
0.018,0.086,0.572
0.018,0.086,0.573
0.018,0.086,0.573
0.018,0.087,0.573
0.018,0.087,0.574
0.018,0.087,0.574
0.017,0.087,0.575
0.017,0.088,0.575
0.017,0.088,0.576
0.017,0.088,0.576
0.017,0.089,0.576
0.017,0.089,0.577
0.017,0.089,0.577
0.016,0.090,0.578
0.016,0.090,0.578
0.016,0.090,0.578
0.016,0.091,0.579
0.016,0.091,0.579
0.016,0.091,0.580
0.016,0.092,0.580
0.016,0.092,0.580
0.015,0.092,0.581
0.015,0.093,0.581
0.015,0.093,0.582
0.015,0.093,0.582
0.015,0.093,0.582
0.015,0.094,0.583
0.015,0.094,0.583
0.015,0.094,0.584
0.014,0.095,0.584
0.014,0.095,0.584
0.014,0.095,0.585
0.014,0.096,0.585
0.014,0.096,0.586
0.014,0.096,0.586
0.014,0.097,0.586
0.014,0.097,0.587
0.014,0.097,0.587
0.013,0.098,0.588
0.013,0.098,0.588
0.013,0.098,0.588
0.013,0.099,0.589
0.013,0.099,0.589
0.013,0.099,0.589
0.013,0.100,0.590
0.013,0.100,0.590
0.012,0.100,0.591
0.012,0.101,0.591
0.012,0.101,0.591
0.012,0.101,0.592
0.012,0.102,0.592
0.012,0.102,0.592
0.012,0.102,0.593
0.012,0.103,0.593
0.012,0.103,0.593
0.011,0.104,0.594
0.011,0.104,0.594
0.011,0.104,0.595
0.011,0.105,0.595
0.011,0.105,0.595
0.011,0.105,0.596
0.011,0.106,0.596
0.011,0.106,0.596
0.011,0.106,0.597
0.010,0.107,0.597
0.010,0.107,0.597
0.010,0.107,0.598
0.010,0.108,0.598
0.010,0.108,0.598
0.010,0.108,0.599
0.010,0.109,0.599
0.010,0.109,0.599
0.010,0.109,0.600
0.010,0.110,0.600
0.009,0.110,0.600
0.009,0.110,0.601
0.009,0.111,0.601
0.009,0.111,0.601
0.009,0.112,0.602
0.009,0.112,0.602
0.009,0.112,0.602
0.009,0.113,0.603
0.009,0.113,0.603
0.009,0.113,0.603
0.008,0.114,0.604
0.008,0.114,0.604
0.008,0.114,0.604
0.008,0.115,0.605
0.008,0.115,0.605
0.008,0.115,0.605
0.008,0.116,0.606
0.008,0.116,0.606
0.008,0.117,0.606
0.008,0.117,0.607
0.008,0.117,0.607
0.007,0.118,0.607
0.007,0.118,0.608
0.007,0.118,0.608
0.007,0.119,0.608
0.007,0.119,0.609
0.007,0.119,0.609
0.007,0.120,0.609
0.007,0.120,0.609
0.007,0.121,0.610
0.007,0.121,0.610
0.007,0.121,0.610
0.007,0.122,0.611
0.006,0.122,0.611
0.006,0.122,0.611
0.006,0.123,0.612
0.006,0.123,0.612
0.006,0.124,0.612
0.006,0.124,0.613
0.006,0.124,0.613
0.006,0.125,0.613
0.006,0.125,0.613
0.006,0.125,0.614
0.006,0.126,0.614
0.006,0.126,0.614
0.006,0.127,0.615
0.005,0.127,0.615
0.005,0.127,0.615
0.005,0.128,0.615
0.005,0.128,0.616
0.005,0.128,0.616
0.005,0.129,0.616
0.005,0.129,0.617
0.005,0.130,0.617
0.005,0.130,0.617
0.005,0.130,0.617
0.005,0.131,0.618
0.005,0.131,0.618
0.005,0.131,0.618
0.005,0.132,0.619
0.004,0.132,0.619
0.004,0.133,0.619
0.004,0.133,0.619
0.004,0.133,0.620
0.004,0.134,0.620
0.004,0.134,0.620
0.004,0.134,0.621
0.004,0.135,0.621
0.004,0.135,0.621
0.004,0.136,0.621
0.004,0.136,0.622
0.004,0.136,0.622
0.004,0.137,0.622
0.004,0.137,0.622
0.004,0.138,0.623
0.004,0.138,0.623
0.004,0.138,0.623
0.003,0.139,0.623
0.003,0.139,0.624
0.003,0.139,0.624
0.003,0.140,0.624
0.003,0.140,0.624
0.003,0.141,0.625
0.003,0.141,0.625
0.003,0.141,0.625
0.003,0.142,0.626
0.003,0.142,0.626
0.003,0.143,0.626
0.003,0.143,0.626
0.003,0.143,0.627
0.003,0.144,0.627
0.003,0.144,0.627
0.003,0.145,0.627
0.003,0.145,0.628
0.003,0.145,0.628
0.003,0.146,0.628
0.003,0.146,0.628
0.002,0.147,0.629
0.002,0.147,0.629
0.002,0.147,0.629
0.002,0.148,0.629
0.002,0.148,0.630
0.002,0.148,0.630
0.002,0.149,0.630
0.002,0.149,0.630
0.002,0.150,0.630
0.002,0.150,0.631
0.002,0.150,0.631
0.002,0.151,0.631
0.002,0.151,0.631
0.002,0.152,0.632
0.002,0.152,0.632
0.002,0.152,0.632
0.002,0.153,0.632
0.002,0.153,0.633
0.002,0.154,0.633
0.002,0.154,0.633
0.002,0.154,0.633
0.002,0.155,0.634
0.002,0.155,0.634
0.002,0.156,0.634
0.002,0.156,0.634
0.002,0.156,0.634
0.002,0.157,0.635
0.001,0.157,0.635
0.001,0.158,0.635
0.001,0.158,0.635
0.001,0.158,0.636
0.001,0.159,0.636
0.001,0.159,0.636
0.001,0.160,0.636
0.001,0.160,0.636
0.001,0.160,0.637
0.001,0.161,0.637
0.001,0.161,0.637
0.001,0.162,0.637
0.001,0.162,0.637
0.001,0.162,0.638
0.001,0.163,0.638
0.001,0.163,0.638
0.001,0.164,0.638
0.001,0.164,0.639
0.001,0.164,0.639
0.001,0.165,0.639
0.001,0.165,0.639
0.001,0.166,0.639
0.001,0.166,0.640
0.001,0.166,0.640
0.001,0.167,0.640
0.001,0.167,0.640
0.001,0.168,0.640
0.001,0.168,0.641
0.001,0.169,0.641
0.001,0.169,0.641
0.001,0.169,0.641
0.001,0.170,0.641
0.001,0.170,0.642
0.001,0.171,0.642
0.001,0.171,0.642
0.001,0.171,0.642
0.001,0.172,0.642
0.001,0.172,0.643
0.001,0.173,0.643
0.001,0.173,0.643
0.001,0.173,0.643
0.001,0.174,0.643
0.001,0.174,0.644
0.001,0.175,0.644
0.001,0.175,0.644
0.001,0.175,0.644
0.001,0.176,0.644
0.001,0.176,0.645
0.000,0.177,0.645
0.000,0.177,0.645
0.000,0.178,0.645
0.000,0.178,0.645
0.000,0.178,0.645
0.000,0.179,0.646
0.000,0.179,0.646
0.000,0.180,0.646
0.000,0.180,0.646
0.000,0.180,0.646
0.000,0.181,0.647
0.000,0.181,0.647
0.000,0.182,0.647
0.000,0.182,0.647
0.000,0.182,0.647
0.000,0.183,0.647
0.000,0.183,0.648
0.000,0.184,0.648
0.000,0.184,0.648
0.000,0.184,0.648
0.000,0.185,0.648
0.000,0.185,0.649
0.000,0.186,0.649
0.000,0.186,0.649
0.000,0.187,0.649
0.000,0.187,0.649
0.000,0.187,0.649
0.000,0.188,0.650
0.000,0.188,0.650
0.000,0.189,0.650
0.000,0.189,0.650
0.000,0.189,0.650
0.000,0.190,0.650
0.000,0.190,0.651
0.000,0.191,0.651
0.000,0.191,0.651
0.000,0.192,0.651
0.000,0.192,0.651
0.000,0.192,0.651
0.000,0.193,0.652
0.000,0.193,0.652
0.000,0.194,0.652
0.000,0.194,0.652
0.000,0.194,0.652
0.000,0.195,0.652
0.000,0.195,0.653
0.000,0.196,0.653
0.000,0.196,0.653
0.000,0.196,0.653
0.000,0.197,0.653
0.000,0.197,0.653
0.000,0.198,0.654
0.000,0.198,0.654
0.000,0.199,0.654
0.000,0.199,0.654
0.000,0.199,0.654
0.000,0.200,0.654
0.000,0.200,0.654
0.000,0.201,0.655
0.000,0.201,0.655
0.000,0.201,0.655
0.000,0.202,0.655
0.000,0.202,0.655
0.000,0.203,0.655
0.000,0.203,0.655
0.000,0.204,0.656
0.000,0.204,0.656
0.000,0.204,0.656
0.000,0.205,0.656
0.000,0.205,0.656
0.000,0.206,0.656
0.000,0.206,0.656
0.000,0.206,0.657
0.000,0.207,0.657
0.000,0.207,0.657
0.000,0.208,0.657
0.000,0.208,0.657
0.000,0.208,0.657
0.000,0.209,0.657
0.000,0.209,0.658
0.000,0.210,0.658
0.000,0.210,0.658
0.000,0.211,0.658
0.000,0.211,0.658
0.000,0.211,0.658
0.000,0.212,0.658
0.000,0.212,0.659
0.000,0.213,0.659
0.000,0.213,0.659
0.000,0.213,0.659
0.000,0.214,0.659
0.000,0.214,0.659
0.000,0.215,0.659
0.000,0.215,0.660
0.000,0.216,0.660
0.000,0.216,0.660
0.000,0.216,0.660
0.000,0.217,0.660
0.000,0.217,0.660
0.000,0.218,0.660
0.000,0.218,0.660
0.000,0.218,0.661
0.000,0.219,0.661
0.000,0.219,0.661
0.000,0.220,0.661
0.000,0.220,0.661
0.000,0.221,0.661
0.000,0.221,0.661
0.000,0.221,0.661
0.000,0.222,0.662
0.000,0.222,0.662
0.000,0.223,0.662
0.000,0.223,0.662
0.000,0.223,0.662
0.000,0.224,0.662
0.000,0.224,0.662
0.000,0.225,0.662
0.000,0.225,0.663
0.000,0.225,0.663
0.000,0.226,0.663
0.000,0.226,0.663
0.000,0.227,0.663
0.000,0.227,0.663
0.000,0.228,0.663
0.000,0.228,0.663
0.000,0.228,0.663
0.000,0.229,0.664
0.000,0.229,0.664
0.000,0.230,0.664
0.000,0.230,0.664
0.000,0.230,0.664
0.000,0.231,0.664
0.000,0.231,0.664
0.000,0.232,0.664
0.000,0.232,0.664
0.000,0.232,0.665
0.000,0.233,0.665
0.000,0.233,0.665
0.000,0.234,0.665
0.000,0.234,0.665
0.000,0.235,0.665
0.000,0.235,0.665
0.000,0.235,0.665
0.000,0.236,0.665
0.000,0.236,0.665
0.000,0.237,0.666
0.000,0.237,0.666
0.000,0.237,0.666
0.000,0.238,0.666
0.000,0.238,0.666
0.000,0.239,0.666
0.000,0.239,0.666
0.000,0.239,0.666
0.000,0.240,0.666
0.000,0.240,0.667
0.000,0.241,0.667
0.000,0.241,0.667
0.000,0.242,0.667
0.000,0.242,0.667
0.000,0.242,0.667
0.000,0.243,0.667
0.000,0.243,0.667
0.000,0.244,0.667
0.000,0.244,0.667
0.000,0.244,0.667
0.000,0.245,0.668
0.000,0.245,0.668
0.000,0.246,0.668
0.000,0.246,0.668
0.000,0.246,0.668
0.000,0.247,0.668
0.000,0.247,0.668
0.000,0.248,0.668
0.000,0.248,0.668
0.000,0.249,0.668
0.000,0.249,0.668
0.000,0.249,0.669
0.000,0.250,0.669
0.000,0.250,0.669
0.000,0.251,0.669
0.000,0.251,0.669
0.000,0.251,0.669
0.000,0.252,0.669
0.000,0.252,0.669
0.000,0.253,0.669
0.000,0.253,0.669
0.000,0.253,0.669
0.000,0.254,0.669
0.000,0.254,0.670
0.000,0.255,0.670
0.000,0.255,0.670
0.000,0.255,0.670
0.000,0.256,0.670
0.000,0.256,0.670
0.000,0.257,0.670
0.000,0.257,0.670
0.000,0.257,0.670
0.000,0.258,0.670
0.000,0.258,0.670
0.000,0.259,0.670
0.000,0.259,0.671
0.000,0.259,0.671
0.000,0.260,0.671
0.000,0.260,0.671
0.000,0.261,0.671
0.000,0.261,0.671
0.000,0.262,0.671
0.000,0.262,0.671
0.000,0.262,0.671
0.000,0.263,0.671
0.000,0.263,0.671
0.000,0.264,0.671
0.000,0.264,0.671
0.000,0.264,0.671
0.000,0.265,0.672
0.000,0.265,0.672
0.000,0.266,0.672
0.000,0.266,0.672
0.000,0.266,0.672
0.000,0.267,0.672
0.000,0.267,0.672
0.000,0.268,0.672
0.000,0.268,0.672
0.000,0.268,0.672
0.000,0.269,0.672
0.000,0.269,0.672
0.000,0.270,0.672
0.000,0.270,0.672
0.000,0.270,0.672
0.000,0.271,0.673
0.000,0.271,0.673
0.000,0.272,0.673
0.000,0.272,0.673
0.000,0.272,0.673
0.000,0.273,0.673
0.000,0.273,0.673
0.000,0.274,0.673
0.000,0.274,0.673
0.000,0.274,0.673
0.000,0.275,0.673
0.000,0.275,0.673
0.000,0.276,0.673
0.000,0.276,0.673
0.000,0.276,0.673
0.000,0.277,0.673
0.000,0.277,0.674
0.000,0.278,0.674
0.000,0.278,0.674
0.000,0.278,0.674
0.000,0.279,0.674
0.000,0.279,0.674
0.000,0.280,0.674
0.000,0.280,0.674
0.000,0.280,0.674
0.000,0.281,0.674
0.000,0.281,0.674
0.000,0.281,0.674
0.000,0.282,0.674
0.000,0.282,0.674
0.000,0.283,0.674
0.000,0.283,0.674
0.000,0.283,0.674
0.000,0.284,0.674
0.000,0.284,0.674
0.000,0.285,0.674
0.000,0.285,0.675
0.000,0.285,0.675
0.000,0.286,0.675
0.000,0.286,0.675
0.000,0.287,0.675
0.000,0.287,0.675
0.000,0.287,0.675
0.000,0.288,0.675
0.000,0.288,0.675
0.000,0.289,0.675
0.000,0.289,0.675
0.000,0.289,0.675
0.000,0.290,0.675
0.000,0.290,0.675
0.000,0.291,0.675
0.000,0.291,0.675
0.000,0.291,0.675
0.000,0.292,0.675
0.000,0.292,0.675
0.000,0.292,0.675
0.000,0.293,0.675
0.000,0.293,0.675
0.000,0.294,0.675
0.000,0.294,0.676
0.000,0.294,0.676
0.000,0.295,0.676
0.000,0.295,0.676
0.000,0.296,0.676
0.000,0.296,0.676
0.000,0.296,0.676
0.000,0.297,0.676
0.000,0.297,0.676
0.000,0.298,0.676
0.000,0.298,0.676
0.000,0.298,0.676
0.000,0.299,0.676
0.000,0.299,0.676
0.000,0.299,0.676
0.000,0.300,0.676
0.000,0.300,0.676
0.000,0.301,0.676
0.000,0.301,0.676
0.000,0.301,0.676
0.000,0.302,0.676
0.000,0.302,0.676
0.000,0.303,0.676
0.000,0.303,0.676
0.000,0.303,0.676
0.000,0.304,0.676
0.000,0.304,0.676
0.000,0.304,0.676
0.000,0.305,0.676
0.000,0.305,0.676
0.000,0.306,0.676
0.000,0.306,0.677
0.000,0.306,0.677
0.000,0.307,0.677
0.000,0.307,0.677
0.000,0.307,0.677
0.000,0.308,0.677
0.000,0.308,0.677
0.000,0.309,0.677
0.000,0.309,0.677
0.000,0.309,0.677
0.000,0.310,0.677
0.000,0.310,0.677
0.000,0.311,0.677
0.000,0.311,0.677
0.000,0.311,0.677
0.000,0.312,0.677
0.000,0.312,0.677
0.000,0.312,0.677
0.000,0.313,0.677
0.000,0.313,0.677
0.000,0.314,0.677
0.000,0.314,0.677
0.000,0.314,0.677
0.000,0.315,0.677
0.000,0.315,0.677
0.000,0.315,0.677
0.000,0.316,0.677
0.000,0.316,0.677
0.000,0.317,0.677
0.000,0.317,0.677
0.000,0.317,0.677
0.000,0.318,0.677
0.000,0.318,0.677
0.000,0.318,0.677
0.000,0.319,0.677
0.000,0.319,0.677
0.000,0.320,0.677
0.000,0.320,0.677
0.000,0.320,0.677
0.000,0.321,0.677
0.000,0.321,0.677
0.000,0.321,0.677
0.000,0.322,0.677
0.000,0.322,0.677
0.000,0.323,0.677
0.000,0.323,0.677
0.000,0.323,0.677
0.000,0.324,0.677
0.000,0.324,0.677
0.000,0.324,0.677
0.000,0.325,0.677
0.000,0.325,0.677
0.000,0.325,0.677
0.000,0.326,0.677
0.000,0.326,0.677
0.000,0.327,0.677
0.000,0.327,0.677
0.000,0.327,0.677
0.000,0.328,0.677
0.000,0.328,0.677
0.000,0.328,0.677
0.000,0.329,0.677
0.000,0.329,0.677
0.000,0.330,0.677
0.000,0.330,0.677
0.000,0.330,0.677
0.000,0.331,0.677
0.000,0.331,0.677
0.000,0.331,0.677
0.000,0.332,0.677
0.000,0.332,0.677
0.000,0.332,0.677
0.000,0.333,0.677
0.000,0.333,0.677
0.000,0.334,0.677
0.000,0.334,0.677
0.000,0.334,0.677
-0.000,0.335,0.677
0.000,0.335,0.677
0.000,0.335,0.677
-0.000,0.336,0.677
0.000,0.336,0.677
0.000,0.336,0.677
-0.000,0.337,0.677
-0.000,0.337,0.677
0.000,0.338,0.677
0.000,0.338,0.677
-0.000,0.338,0.677
0.000,0.339,0.677
0.000,0.339,0.677
-0.000,0.339,0.677
-0.000,0.340,0.677
0.000,0.340,0.677
-0.000,0.340,0.677
-0.000,0.341,0.677
0.000,0.341,0.677
0.000,0.341,0.677
-0.000,0.342,0.677
0.000,0.342,0.677
0.000,0.343,0.677
-0.000,0.343,0.677
-0.000,0.343,0.677
0.000,0.344,0.677
0.000,0.344,0.677
-0.000,0.344,0.677
0.000,0.345,0.677
0.000,0.345,0.677
-0.000,0.345,0.677
-0.000,0.346,0.677
0.000,0.346,0.677
-0.000,0.346,0.677
-0.000,0.347,0.677
0.000,0.347,0.677
0.000,0.347,0.677
-0.000,0.348,0.677
-0.000,0.348,0.677
0.000,0.349,0.677
-0.000,0.349,0.677
-0.000,0.349,0.677
0.000,0.350,0.677
0.000,0.350,0.677
-0.000,0.350,0.677
0.000,0.351,0.677
0.000,0.351,0.677
-0.000,0.351,0.677
-0.000,0.352,0.677
0.000,0.352,0.677
-0.000,0.352,0.677
-0.000,0.353,0.677
0.000,0.353,0.677
0.000,0.353,0.677
-0.000,0.354,0.677
-0.000,0.354,0.677
0.000,0.354,0.677
-0.000,0.355,0.677
-0.000,0.355,0.677
0.000,0.356,0.677
0.000,0.356,0.676
-0.000,0.356,0.676
0.000,0.357,0.676
0.000,0.357,0.676
-0.000,0.357,0.676
-0.000,0.358,0.676
0.000,0.358,0.676
0.000,0.358,0.676
-0.000,0.359,0.676
0.000,0.359,0.676
0.000,0.359,0.676
-0.000,0.360,0.676
-0.000,0.360,0.676
0.000,0.360,0.676
-0.000,0.361,0.676
-0.000,0.361,0.676
0.000,0.361,0.676
0.000,0.362,0.676
-0.000,0.362,0.676
0.000,0.362,0.676
0.000,0.363,0.676
-0.000,0.363,0.676
-0.000,0.363,0.676
0.000,0.364,0.676
0.000,0.364,0.676
-0.000,0.364,0.676
0.000,0.365,0.676
0.000,0.365,0.676
-0.000,0.365,0.676
-0.000,0.366,0.676
0.000,0.366,0.676
-0.000,0.366,0.676
-0.000,0.367,0.675
0.000,0.367,0.675
0.000,0.367,0.675
-0.000,0.368,0.675
-0.000,0.368,0.675
0.000,0.368,0.675
-0.000,0.369,0.675
-0.000,0.369,0.675
0.000,0.370,0.675
0.000,0.370,0.675
-0.000,0.370,0.675
0.000,0.371,0.675
0.000,0.371,0.675
-0.000,0.371,0.675
-0.000,0.372,0.675
0.000,0.372,0.675
-0.000,0.372,0.675
-0.000,0.373,0.675
0.000,0.373,0.675
0.000,0.373,0.675
-0.000,0.374,0.675
-0.000,0.374,0.675
0.000,0.374,0.675
-0.000,0.374,0.675
-0.000,0.375,0.675
0.000,0.375,0.674
0.000,0.375,0.674
-0.000,0.376,0.674
-0.000,0.376,0.674
-0.000,0.376,0.674
0.000,0.377,0.674
0.000,0.377,0.674
-0.000,0.377,0.674
-0.000,0.378,0.674
0.000,0.378,0.674
-0.000,0.378,0.674
-0.000,0.379,0.674
0.000,0.379,0.674
0.000,0.379,0.674
-0.000,0.380,0.674
0.000,0.380,0.674
0.000,0.380,0.674
-0.000,0.381,0.674
-0.000,0.381,0.674
0.000,0.381,0.674
0.000,0.382,0.674
-0.000,0.382,0.673
0.000,0.382,0.673
0.000,0.383,0.673
-0.000,0.383,0.673
-0.000,0.383,0.673
0.000,0.384,0.673
-0.000,0.384,0.673
